"2014-03-18 13:11:02.102975",96.705,96.529
"2014-03-18 13:11:03.380238",96.703,96.534
"2014-03-18 13:11:04.652795",96.703,96.529
"2014-03-18 13:11:05.925296",96.705,96.528
"2014-03-18 13:11:07.197888",96.703,96.529
"2014-03-18 13:11:08.475111",96.704,96.529
"2014-03-18 13:11:09.747891",96.706,96.525
"2014-03-18 13:11:11.020363",96.703,96.523
"2014-03-18 13:11:12.292900",96.698,96.52
"2014-03-18 13:11:13.568593",96.703,96.52
"2014-03-18 13:11:14.840907",96.701,96.524
"2014-03-18 13:11:16.113223",96.704,96.528
"2014-03-18 13:11:17.385775",96.704,96.527
"2014-03-18 13:11:18.658498",96.705,96.531
"2014-03-18 13:11:19.931017",96.699,96.521
"2014-03-18 13:11:21.203553",96.704,96.523
"2014-03-18 13:11:22.476263",96.696,96.524
"2014-03-18 13:11:23.753523",96.704,96.528
"2014-03-18 13:11:25.026048",96.703,96.531
"2014-03-18 13:11:26.298599",96.701,96.527
"2014-03-18 13:11:27.571101",96.698,96.528
"2014-03-18 13:11:28.848383",96.698,96.529
"2014-03-18 13:11:30.120889",96.706,96.526
"2014-03-18 13:11:31.393414",96.704,96.526
"2014-03-18 13:11:32.666925",96.703,96.531
"2014-03-18 13:11:33.944189",96.705,96.525
"2014-03-18 13:11:35.216696",96.704,96.526
"2014-03-18 13:11:36.489255",96.703,96.527
"2014-03-18 13:11:37.761756",96.706,96.524
"2014-03-18 13:11:39.039002",96.696,96.532
"2014-03-18 13:11:40.311524",96.706,96.522
"2014-03-18 13:11:41.583871",96.697,96.527
"2014-03-18 13:11:42.856603",96.705,96.527
"2014-03-18 13:11:44.133840",96.704,96.531
"2014-03-18 13:11:45.406357",96.701,96.532
"2014-03-18 13:11:46.679119",96.705,96.531
"2014-03-18 13:11:47.951411",96.7,96.524
"2014-03-18 13:11:49.228903",96.705,96.529
"2014-03-18 13:11:50.501432",96.701,96.521
"2014-03-18 13:11:51.773938",96.701,96.523
"2014-03-18 13:11:53.046445",96.699,96.522
"2014-03-18 13:11:54.322517",96.704,96.521
"2014-03-18 13:11:55.595051",96.701,96.523
"2014-03-18 13:11:56.867591",96.701,96.525
"2014-03-18 13:11:58.140105",96.704,96.526
"2014-03-18 13:11:59.417541",96.699,96.523
"2014-03-18 13:12:00.690100",96.707,96.525
"2014-03-18 13:12:01.962621",96.704,96.53
"2014-03-18 13:12:03.235127",96.706,96.524
"2014-03-18 13:12:04.512457",96.699,96.528
"2014-03-18 13:12:05.785112",96.699,96.524
"2014-03-18 13:12:07.057628",96.697,96.524
"2014-03-18 13:12:08.330162",96.698,96.532
"2014-03-18 13:12:09.607619",96.7,96.521
"2014-03-18 13:12:10.880157",96.706,96.526
"2014-03-18 13:12:12.152711",96.705,96.527
"2014-03-18 13:12:13.425425",96.702,96.531
"2014-03-18 13:12:14.698145",96.702,96.532
"2014-03-18 13:12:15.970673",96.704,96.524
"2014-03-18 13:12:17.243204",96.699,96.525
"2014-03-18 13:12:18.515719",96.701,96.524
"2014-03-18 13:12:19.793207",96.705,96.525
"2014-03-18 13:12:21.065964",96.704,96.523
"2014-03-18 13:12:22.338656",96.702,96.525
"2014-03-18 13:12:23.611163",96.702,96.523
"2014-03-18 13:12:24.886852",96.707,96.523
"2014-03-18 13:12:26.159403",96.707,96.525
"2014-03-18 13:12:27.431954",96.702,96.521
"2014-03-18 13:12:28.704472",96.707,96.523
"2014-03-18 13:12:29.981919",96.703,96.522
"2014-03-18 13:12:31.254443",96.707,96.523
"2014-03-18 13:12:32.526967",96.696,96.521
"2014-03-18 13:12:33.799504",96.706,96.521
"2014-03-18 13:12:35.076963",96.696,96.522
"2014-03-18 13:12:36.349489",96.699,96.522
"2014-03-18 13:12:37.622016",96.701,96.521
"2014-03-18 13:12:38.894536",96.705,96.52
"2014-03-18 13:12:40.172195",96.698,96.521
"2014-03-18 13:12:41.444935",96.695,96.523
"2014-03-18 13:12:42.717457",96.695,96.528
"2014-03-18 13:12:43.989980",96.7,96.52
"2014-03-18 13:12:45.267231",96.702,96.522
"2014-03-18 13:12:46.539772",96.701,96.52
